entity	modality	source_file	evidence_label	p_value	effect	direction	status	note	used_for_joint_model	has_p_value
ifn_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__treatment_response_tests	0.3273363318340829	0.729713756918926	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lipid_loader_repair	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__treatment_response_tests	0.3273363318340829	0.729713756918926	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lysosomal_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__treatment_response_tests	0.3273363318340829	0.729713756918926	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
mif_cd74_receptor_state	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__treatment_response_tests	0.3273363318340829	0.729713756918926	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
apc_hla_ifn_monitoring	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
complement_lipid_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
complement_phagocytosis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
coupled_apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
hif_nampt_metabolic	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
hla_ii_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
ifn_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
lipid_loader_repair	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
lysosomal_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
metabolic_sterol	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
mif_cd74_receptor_state	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
mixscale_validated_ifng_readout	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cell_state_h5ad	0.0099950024987506	0.9335761092230668	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_hla_ifn_monitoring	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
complement_lipid_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
complement_phagocytosis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
coupled_apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
hif_nampt_metabolic	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
hla_ii_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
ifn_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lipid_loader_repair	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lysosomal_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
metabolic_sterol	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
mif_cd74_receptor_state	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
mixscale_validated_ifng_readout	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_pharmacodynamic__cross_disease_summary	0.1099450274862568	0.7387123973728889	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_hla_ifn_monitoring	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
complement_lipid_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
coupled_apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
hla_ii_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
ifn_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lipid_loader_repair	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lysosomal_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
mif_cd74_receptor_state	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cell_state_h5ad	0.3273363318340829	0.7734859099490498	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_hla_ifn_monitoring	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
complement_lipid_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
coupled_apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
hla_ii_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
ifn_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lipid_loader_repair	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
lysosomal_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
mif_cd74_receptor_state	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	treatment_response_tests__cross_disease_summary	0.2798600699650175	0.792335302014686	-1	not_supported	no replicated shared latent axis under V26 null gate	True	True
apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
apc_hla_ifn_monitoring	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
complement_lipid_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
complement_phagocytosis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
coupled_apc_axis	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
hif_nampt_metabolic	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
hla_ii_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
ifn_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
lipid_loader_repair	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
lysosomal_apc	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
metabolic_sterol	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
mif_cd74_receptor_state	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
mixscale_validated_ifng_readout	deep_structure	analysis/v26_deep_structure/workstream_a_latent_axes.tsv	cell_state_h5ad__cross_disease_summary	0.0174912543728135	0.8792417500691246	1	supported	shared first latent axis exceeds column-label permutation null after BH accounting	True	True
apc_axis	perturbation_mixscale	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	gilt_lysosomal_apc__hla_ii_apc	0.0149925037481259	0.5469565217391303	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	perturbation_mixscale	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	gilt_lysosomal_apc__hla_ii_apc	0.0149925037481259	0.5469565217391303	-1	not_supported	replicated_modalities=1	True	True
