candidate	source	query	search_url	api_url	raw_file	status	count_or_signal	top_hits
TIMP1	Google Patents	"(TIMP1 OR ""tissue inhibitor of metalloproteinases 1"") AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)"	https://patents.google.com/?q=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28TIMP1+OR+%22tissue+inhibitor+of+metalloproteinases+1%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_TIMP1.html	200	5	HTML saved; result-count not parsed
TIMP1	ChEMBL	TIMP1	https://www.ebi.ac.uk/chembl/g/#search_results/targets/query=TIMP1	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=TIMP1	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_TIMP1.json	200	target_hits:0	
TIMP1	UniProt	(gene_exact:TIMP1) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3ATIMP1%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3ATIMP1%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_TIMP1.json	200	3	P01033 | TIMP1 | Metalloproteinase inhibitor 1; Q6FGX5 | TIMP1 | Metalloproteinase inhibitor 1; Q5H9B4 | TIMP1 | Metalloproteinase inhibitor 1
PDPN	PubMed	"(PDPN[Title/Abstract] OR podoplanin[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28PDPN%5BTitle%2FAbstract%5D+OR+podoplanin%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28PDPN%5BTitle%2FAbstract%5D+OR+podoplanin%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_PDPN.json	200	354	PMID:29476097; PMID:39919897; PMID:40141145; PMID:30736372; PMID:40084998
PDPN	Europe PMC	"(PDPN OR podoplanin) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://europepmc.org/search?query=%28PDPN+OR+podoplanin%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28PDPN+OR+podoplanin%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_PDPN.json	200	6849	PMID:41832613;DOI:10.1113/jp290391 | 2026 | J Physiol | Regulation of basal and tumour necrosis factor α-induced fibroblast gene expression by peptidylarginine deiminase 2.; PMID:40989755;DOI:10.2147/jir.s528624 | 2025 | J Inflamm Res | Elevated Serum Podoplanin Levels Correlate with Disease Severity and Inflammation in Ulcerative Colitis: A Cross-Sectional Study.; PMID:39766196;DOI:10.3390/biom14121489 | 2024 | Biomolecules | Interleukin-27 and Autoimmune Disorders: A Compressive Review of Immunological Functions.; PMID:41465476;DOI:10.3390/ijms262412051 | 2025 | Int J Mol Sci | Does Podoplanin (PDPN) Reflect the Involvement of the Immunological System in Coronary Artery Disease Risk? A Single-Center Prospective Anal; PMID:42082703;DOI:10.1007/s00296-026-06112-5 | 2026 | Rheumatol Int | Scalable synovial fibroblast sources enable reproducible basal synovial organoid formation: an in vitro platform study.
PDPN	Europe PMC preprints	"(PDPN OR podoplanin) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28PDPN+OR+podoplanin%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28PDPN+OR+podoplanin%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_PDPN.json	200	116	DOI:10.64898/2026.01.07.698165 | 2026 | PPR | Cribriform Plate Microenvironment Assembles a Suppressive Myeloid Network during EAE-induced Neuroinflammation; DOI:10.1101/2025.09.23.678006 | 2025 | PPR | TWEAK is increased in ulcerative colitis and contributes to fibroblast-mediated monocyte activation via heterologous non-canonical NF-kB/STA; DOI:10.21203/rs.3.rs-4921177/v2 | 2025 | PPR | PKN2 signalling induces stromal cell protrusions to preserve lymph node structural integrity; DOI:10.21203/rs.3.rs-4481666/v1 | 2024 | PPR | Podoplanin hetero-insufficiency demonstrates congenital protein-losing enteropathy by inflammation in the jejunum: NO synthase inhibitor may; DOI:10.21203/rs.3.rs-5304153/v1 | 2024 | PPR | Dual-Targeting of PDPN-Expressing Synovial Fibroblasts and Macrophages via CLEC-2-Engineered Exosomes for Osteoarthritis Therapy
PDPN	ClinicalTrials.gov	(PDPN OR podoplanin)	https://clinicaltrials.gov/search?term=%28PDPN+OR+podoplanin%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28PDPN+OR+podoplanin%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_PDPN.json	200	5	NCT07395570 | ACTIVE_NOT_RECRUITING | Gastric Neoplasia | Efficacy of CADe System in Detecting Gastric Neoplasia; NCT04298073 | UNKNOWN | Superficial Bladder Cancer t1a | Skipping BCG for T1a Urinary Bladder Tumor.; NCT06158529 | RECRUITING | Painful Diabetic Peripheral Neuropathy | High-frequency SCS Versus SCS in the Treatment of Diabetic Peripheral Neuropathic Pain; NCT02372578 | TERMINATED | Painful Diabetic Peripheral Neuropathy (PDPN) | Study to Assess Analgesic Efficacy and Safety of ASP3662 in Subjects With Painful Diabetic Peripheral Neuropathy; NCT06022978 | UNKNOWN | Esophageal Cancer | Submucosal Saline Injection Followed by Endoscopic Ultrasound
PDPN	Google Patents	(PDPN OR podoplanin) AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)	https://patents.google.com/?q=%28PDPN+OR+podoplanin%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28PDPN+OR+podoplanin%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_PDPN.html	200	5	HTML saved; result-count not parsed
PDPN	ChEMBL	PDPN	https://www.ebi.ac.uk/chembl/g/#search_results/targets/query=PDPN	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=PDPN	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_PDPN.json	200	target_hits:0	
PDPN	UniProt	(gene_exact:PDPN) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3APDPN%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3APDPN%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_PDPN.json	200	3	Q86YL7 | PDPN | Podoplanin; D6RH07 | PDPN; E7ETC6 | PDPN
HIF1A	PubMed	"(HIF1A[Title/Abstract] OR ""HIF-1 alpha""[Title/Abstract] OR ""hypoxia inducible factor 1 alpha""[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28HIF1A%5BTitle%2FAbstract%5D+OR+%22HIF-1+alpha%22%5BTitle%2FAbstract%5D+OR+%22hypoxia+inducible+factor+1+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28HIF1A%5BTitle%2FAbstract%5D+OR+%22HIF-1+alpha%22%5BTitle%2FAbstract%5D+OR+%22hypoxia+inducible+factor+1+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_HIF1A.json	200	1079	PMID:38342630; PMID:40195021; PMID:37894865; PMID:32048886; PMID:39435670
HIF1A	Europe PMC	"(HIF1A OR ""HIF-1 alpha"" OR ""hypoxia inducible factor 1 alpha"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://europepmc.org/search?query=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_HIF1A.json	200	167504	PMID:41454913;DOI:10.1093/jimmun/vkaf330 | 2026 | J Immunol | Altered B cell metabolic pathways characterize type 1 diabetes progression.; PMID:41985670;DOI:10.1016/j.jare.2026.04.039 | 2026 | J Adv Res | Sirtuin 7-mediated deacetylation of hypoxia-inducible factor 1-alpha facilitates glycolytic reprogramming and inflammation of keratinocytes ; PMID:41687943;DOI:10.1016/j.jep.2026.121353 | 2026 | J Ethnopharmacol | Huangtu Decoction regulates macrophage M1/M2 polarization to alleviate DSS- and rhubarb-induced Deficiency-Cold Pattern in Ulcerative Coliti; PMID:41153754;DOI:10.3390/biomedicines13102472 | 2025 | Biomedicines | Interferons in Autoimmunity: From Loss of Tolerance to Chronic Inflammation.; PMID:41376628;DOI:10.3389/fimmu.2025.1695894 | 2025 | Front Immunol | The role of microRNAs and long non-coding RNAs in epigenetic regulation of T cells: implications for autoimmunity.
HIF1A	Europe PMC preprints	"(HIF1A OR ""HIF-1 alpha"" OR ""hypoxia inducible factor 1 alpha"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_HIF1A.json	200	1638	DOI:10.21203/rs.3.rs-9497163/v1 | 2026 | PPR | Systematic post-translational modification profiling identifies molecular subtypes and therapeutic targets in ulcerative colitis: evidence f; DOI:10.1101/2025.09.19.677372 | 2025 | PPR | Dexamethasone inhibits the LPS-induced activation of hypoxia-inducible factor 1 alpha (HIF-1α) in macrophages independently of the DUSP1-p38; DOI:10.1101/2023.01.25.23285014 | 2023 | PPR | Incident autoimmune diseases in association with a SARS-CoV-2 infection: A matched cohort study; DOI:10.21203/rs.3.rs-6784948/v1 | 2025 | PPR | Single-cell atlas of the human immune system reveals sex-specific dynamics of immunosenescence; DOI:10.64898/2026.03.13.711666 | 2026 | PPR | Epidermal CD109 Overexpression Limits Cutaneous Inflammatory Signaling
HIF1A	ClinicalTrials.gov	"(HIF1A OR ""HIF-1 alpha"" OR ""hypoxia inducible factor 1 alpha"")"	https://clinicaltrials.gov/search?term=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_HIF1A.json	200	5	NCT00565656 | TERMINATED | Myelodysplastic Syndromes | A Trial of Bevacizumab in Myelodysplastic Syndromes (Int-1, Int-2 and High Risk According to International Prognostic Sc; NCT05850611 | UNKNOWN | Diabetic Foot Ulcers, Diabetic Wound | The Effect of Combination Therapy of Oral MB and PRP-FG in Patients With Non-healing Diabetic Foot Ulcer; NCT06283420 | RECRUITING | Heart Failure | Metabolic Response to the Initiation of Heart Failure Therapy; NCT01120288 | COMPLETED | Neoplasms, Liver Metastases | A Pilot Study of EZN-2968, an Antisense Oligonucleotide Inhibitor of HIF-1alpha, in Adults With Advanced Solid Tumors Wi; NCT04813913 | COMPLETED | Oncology | VASCular Impact of Angiogenic Treatment in Patients With Advanced Colorectal Cancer
HIF1A	Google Patents	"(HIF1A OR ""HIF-1 alpha"" OR ""hypoxia inducible factor 1 alpha"") AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)"	https://patents.google.com/?q=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28HIF1A+OR+%22HIF-1+alpha%22+OR+%22hypoxia+inducible+factor+1+alpha%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_HIF1A.html	200	5	HTML saved; result-count not parsed
HIF1A	ChEMBL	HIF1A	https://www.ebi.ac.uk/chembl/target_report_card/CHEMBL4296108/	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=HIF1A	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_HIF1A.json	200	CHEMBL4296108:14;CHEMBL4261:6388;CHEMBL4296117:14	CHEMBL6046 | Hypoxia-inducible factor 1-alpha | Mus musculus | SINGLE PROTEIN; CHEMBL4296108 | HIF1A/p300/CREB-binding protein | Homo sapiens | PROTEIN-PROTEIN INTERACTION; CHEMBL4261 | Hypoxia-inducible factor 1-alpha | Homo sapiens | SINGLE PROTEIN; CHEMBL4296117 | von Hippel-Lindau disease tumor suppressor/Elongin-C/Elongin-B/HIF1A | Homo sapiens | PROTEIN COMPLEX; CHEMBL3885588 | Histone acetyltransferase p300/Hypoxia-inducible factor 1-alpha | Homo sapiens | PROTEIN COMPLEX
HIF1A	UniProt	(gene_exact:HIF1A) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3AHIF1A%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3AHIF1A%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_HIF1A.json	200	3	Q16665 | HIF1A | Hypoxia-inducible factor 1-alpha; D0VY79 | HIF1A | Hypoxia-inducible factor 1-alpha; A8MYV6 | HIF1A | Hypoxia-inducible factor 1-alpha
PTPRE	PubMed	"(PTPRE[Title/Abstract] OR ""protein tyrosine phosphatase receptor type E""[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28PTPRE%5BTitle%2FAbstract%5D+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28PTPRE%5BTitle%2FAbstract%5D+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_PTPRE.json	200	6	PMID:31844669; PMID:38662200; PMID:31889940; PMID:19707549; PMID:18778695
PTPRE	Europe PMC	"(PTPRE OR ""protein tyrosine phosphatase receptor type E"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://europepmc.org/search?query=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_PTPRE.json	200	355	PMID:39859276;DOI:10.3390/ijms26020560 | 2025 | Int J Mol Sci | The Role of Long Non-Coding RNA in Rheumatoid Arthritis.; PMID:41798917;DOI:10.3389/fimmu.2026.1753808 | 2026 | Front Immunol | Blood-based epigenetic biomarkers in rheumatoid arthritis: current knowledge and future perspectives.; PMID:40586619;DOI:10.1002/kjm2.70064 | 2025 | Kaohsiung J Med Sci | Astragaloside IV Alleviates Ulcerative Colitis Progression by Inhibiting WDR5-Mediated ENO1 H3K4me3 Modification.; PMID:41542331;DOI:10.1002/hsr2.71659 | 2026 | Health Sci Rep | Integrated Single Cell Spatial Analysis Reveals Dysregulated Basal Progenitor Cells in Ulcerative Colitis Pathogenesis: A Multi Omics Study.; PMID:38662200;DOI:10.1007/s10238-024-01343-x | 2024 | Clin Exp Med | A novel diagnostic model based on lncRNA PTPRE expression, neutrophil count and red blood cell distribution width for diagnosis of seronegat
PTPRE	Europe PMC preprints	"(PTPRE OR ""protein tyrosine phosphatase receptor type E"") AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid) AND SRC:PPR"	https://europepmc.org/search?query=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29+AND+SRC%3APPR&format=json&pageSize=5	results_v3/wave21_residual_candidate_prior_art/raw_api/europepmc_preprint_PTPRE.json	200	2	DOI:10.1101/2020.08.27.270835 | 2020 | PPR | Secondary analysis of transcriptomes of SARS-CoV-2 infection models to characterize COVID-19; DOI:10.1101/2021.01.29.21250755 | 2021 | PPR | A Molecular network approach reveals shared cellular and molecular signatures between chronic fatigue syndrome and other fatiguing illnesses
PTPRE	ClinicalTrials.gov	"(PTPRE OR ""protein tyrosine phosphatase receptor type E"")"	https://clinicaltrials.gov/search?term=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29	https://clinicaltrials.gov/api/v2/studies?query.term=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29&pageSize=5&format=json	results_v3/wave21_residual_candidate_prior_art/raw_api/clinicaltrials_PTPRE.json	200	1	NCT03319680 | UNKNOWN | Hemodialysis-Induced Symptom | Benefits of Hemodialysis With Citrate (ABC-treat) Study
PTPRE	Google Patents	"(PTPRE OR ""protein tyrosine phosphatase receptor type E"") AND (autoimmune OR inflammation OR inhibitor OR antibody OR therapeutic)"	https://patents.google.com/?q=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	https://patents.google.com/?q=%28PTPRE+OR+%22protein+tyrosine+phosphatase+receptor+type+E%22%29+AND+%28autoimmune+OR+inflammation+OR+inhibitor+OR+antibody+OR+therapeutic%29	results_v3/wave21_residual_candidate_prior_art/raw_api/google_patents_PTPRE.html	200	5	HTML saved; result-count not parsed
PTPRE	ChEMBL	PTPRE	https://www.ebi.ac.uk/chembl/target_report_card/CHEMBL4850/	https://www.ebi.ac.uk/chembl/api/data/target/search.json?q=PTPRE	results_v3/wave21_residual_candidate_prior_art/raw_api/chembl_target_PTPRE.json	200	CHEMBL4850:72	CHEMBL4850 | Receptor-type tyrosine-protein phosphatase epsilon | Homo sapiens | SINGLE PROTEIN
PTPRE	UniProt	(gene_exact:PTPRE) AND (organism_id:9606)	https://www.uniprot.org/uniprotkb?query=%28gene_exact%3APTPRE%29+AND+%28organism_id%3A9606%29	https://rest.uniprot.org/uniprotkb/search?query=%28gene_exact%3APTPRE%29+AND+%28organism_id%3A9606%29&format=json&fields=accession%2Cgene_names%2Cprotein_name%2Ccc_function%2Ccc_subcellular_location%2Cft_transmem%2Cft_binding%2Cft_act_site&size=3	results_v3/wave21_residual_candidate_prior_art/raw_api/uniprot_PTPRE.json	200	3	P23469 | PTPRE | Receptor-type tyrosine-protein phosphatase epsilon; S4R2Y5 | PTPRE | protein-tyrosine-phosphatase; S4R3X3 | PTPRE
C1QTNF1	PubMed	"(C1QTNF1[Title/Abstract] OR CTRP1[Title/Abstract] OR ""C1q TNF related protein 1""[Title/Abstract]) AND (autoimmune OR autoimmunity OR inflammation OR ""multiple sclerosis"" OR Crohn OR ""ulcerative colitis"" OR psoriasis OR Sjogren OR ""type 1 diabetes"" OR rheumatoid)"	https://pubmed.ncbi.nlm.nih.gov/?term=%28C1QTNF1%5BTitle%2FAbstract%5D+OR+CTRP1%5BTitle%2FAbstract%5D+OR+%22C1q+TNF+related+protein+1%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28C1QTNF1%5BTitle%2FAbstract%5D+OR+CTRP1%5BTitle%2FAbstract%5D+OR+%22C1q+TNF+related+protein+1%22%5BTitle%2FAbstract%5D%29+AND+%28autoimmune+OR+autoimmunity+OR+inflammation+OR+%22multiple+sclerosis%22+OR+Crohn+OR+%22ulcerative+colitis%22+OR+psoriasis+OR+Sjogren+OR+%22type+1+diabetes%22+OR+rheumatoid%29&retmax=5&sort=relevance&retmode=json	results_v3/wave21_residual_candidate_prior_art/raw_api/pubmed_C1QTNF1.json	200	42	PMID:40424084; PMID:36812667; PMID:34840267; PMID:28212710; PMID:31991227
