snp	SNP.PP.H4.row1	SNP.PP.H4.row2	SNP.PP.H4.row3	SNP.PP.H4.row4	SNP.PP.H4.row5	SNP.PP.H4.row6	SNP.PP.H4.row7	SNP.PP.H4.row8	SNP.PP.H4.row9	SNP.PP.H4.row10	SNP.PP.H4.row11	SNP.PP.H4.row12	SNP.PP.H4.row13	SNP.PP.H4.row14	SNP.PP.H4.row15	SNP.PP.H4.row16	SNP.PP.H4.row17	SNP.PP.H4.row18	SNP.PP.H4.row19	SNP.PP.H4.row20	SNP.PP.H4.row21
rs6883964	0	0	1.51499595972549e-09	2.26429171864453e-07	2.67530708574561e-07	1.24159275276536e-15	4.77544980747616e-05	0	0	1.0532979018248e-08	4.84163461825685e-08	2.23180121676505e-07	2.43542938504313e-20	1.82959917560142e-05	0	0	2.05216716410326e-14	7.14858025705537e-07	6.775200977502e-06	1.4100054124725e-15	8.37040001688287e-05
rs12515722	0	0	1.3468647368654e-09	2.27192467024392e-07	2.25405225522169e-07	2.5473663640178e-16	8.79663813583011e-05	0	0	3.34698338970191e-09	1.73637446694703e-08	6.72102762263966e-08	1.78598420182722e-21	1.20461489302075e-05	0	0	1.94811628344569e-14	7.65898080044685e-07	6.09539924464117e-06	3.08903376207306e-16	0.000164641111567208
rs17235132	0	0	1.07500287355517e-09	1.21251456605241e-06	2.97093341165975e-07	0.0154612178586597	6.37483185342777e-07	0	0	0.000362144787512377	0.0125625981245567	0.0120090224635122	0.0146951133927178	0.011834319067999	0	0	1.32312096258063e-14	3.47826806163699e-06	6.83644187893062e-06	0.0159541611990499	1.01528817434975e-06
rs6888952	0	0	1.52685898745933e-09	2.25718232624583e-07	2.69533965951477e-07	1.26607986031217e-15	4.88381083360921e-05	0	0	1.06154564805879e-08	4.82643291961138e-08	2.24851283942369e-07	2.48346173795544e-20	1.87111510647142e-05	0	0	2.06823645843103e-14	7.12613524181176e-07	6.82593336411507e-06	1.4378140108232e-15	8.56033503275375e-05
rs55937028	0	0	1.31365422362926e-09	2.25674098864295e-07	2.16888190350982e-07	2.33591443360175e-16	8.22957414960305e-05	0	0	3.62372188498864e-09	1.9145882898541e-08	7.17879949011842e-08	1.81797267369956e-21	1.25098782126224e-05	0	0	1.88456879314969e-14	7.54568732658203e-07	5.81720162730461e-06	2.80949465429876e-16	0.000152770310090926
rs10473191	0	0	1.5334445964017e-09	2.25329704646071e-07	2.70645663888866e-07	1.2797804370665e-15	4.94456608741239e-05	0	0	1.06604657266494e-08	4.81777401846704e-08	2.25762230939764e-07	2.51015294670807e-20	1.89425394938496e-05	0	0	2.07716778567961e-14	7.11390556941238e-07	6.85412224018472e-06	1.45338042788782e-15	8.66687122511058e-05
rs55782190	0	0	1.07408398246132e-09	1.21634419822858e-06	2.96569089017322e-07	0.0152432386347071	6.36789306996369e-07	0	0	0.000361835233344555	0.0126022761056227	0.0119878312923974	0.014487935055117	0.0118214378219762	0	0	1.32198998507488e-14	3.48925389855732e-06	6.8243782650842e-06	0.0157292322375169	1.01418306837088e-06
rs1445004	0	0	1.52239903529251e-09	2.25977971969182e-07	2.68780721838583e-07	1.25687971042258e-15	4.84307703930911e-05	0	0	1.05836772819201e-08	4.83163462096156e-08	2.24206567819965e-07	2.46523561182621e-20	1.85537368632642e-05	0	0	2.06220572981884e-14	7.13437207882173e-07	6.80689243941927e-06	1.42737325749774e-15	8.48898048705182e-05
rs7711427	0	0	1.49944269039118e-09	2.21964238098638e-07	2.6470531490572e-07	1.24155107884026e-15	4.78747864928679e-05	0	0	9.48255710695584e-09	4.31716346308435e-08	2.00863202473787e-07	2.21521975375729e-20	1.6684161008759e-05	0	0	2.04471170026618e-14	7.0545835059768e-07	6.74857618613695e-06	1.4194076888324e-15	8.44772425698957e-05
rs1992660	0	0	1.51484897238124e-09	2.24202170470323e-07	2.6742349165663e-07	1.25456351098319e-15	4.83789973961749e-05	0	0	1.01513595605764e-08	4.62077238083389e-08	2.15028762136604e-07	2.37194248722393e-20	1.78654378574366e-05	0	0	2.05729635998663e-14	7.09665173777692e-07	6.79007167982577e-06	1.42843513543158e-15	8.50188162001538e-05
rs10071761	0	0	1.3332156109933e-09	2.41452233066641e-07	2.31106425937818e-07	2.62440204051121e-16	7.71041773886481e-05	0	0	2.6910795577487e-09	1.49891588538725e-08	5.59732203159429e-08	1.49455926827562e-21	8.57641883187176e-06	0	0	1.95958914382426e-14	8.27145707438269e-07	6.35073423397522e-06	3.23396527527583e-16	0.000146647009588271
rs4957281	0	0	1.35305063140714e-09	2.4515453417735e-07	2.31111480865697e-07	2.53433023081456e-16	7.72041843134079e-05	0	0	2.57829133476049e-09	1.43673859964493e-08	5.28422847330055e-08	1.36250396023958e-21	8.10700995538562e-06	0	0	1.99870097241569e-14	8.44033851123365e-07	6.38267276172462e-06	3.13860983060156e-16	0.00014757244849036
rs2371720	0	0	1.45697509373344e-09	2.18263628995286e-07	2.53545879599798e-07	1.19998158511639e-15	3.76565746905478e-05	0	0	6.43260275544033e-09	2.96371109122364e-08	1.34317712706138e-07	1.49474054338424e-20	9.16172695906537e-06	0	0	2.04322867735755e-14	7.13398807235631e-07	6.64765829790892e-06	1.4108465489064e-15	6.83339191696599e-05
rs12654092	0	0	2.19783940506025e-09	2.51360600416155e-07	3.78253692157588e-07	2.39473381019515e-15	7.95609528534947e-05	0	0	3.20329678751073e-09	1.12672600155494e-08	6.61494936662913e-08	9.84725301675566e-21	6.39003335472807e-06	0	0	3.39634701372038e-14	9.05314478079118e-07	1.09281478015267e-05	3.10251363074974e-15	0.000159091415424905
rs2197427	0	0	1.33984204240157e-09	2.35260990238755e-07	2.28417892920407e-07	2.56519450134135e-16	8.03289671195967e-05	0	0	2.89271080651184e-09	1.56214458045909e-08	5.91730102891153e-08	1.56252993210575e-21	9.55708670951481e-06	0	0	1.95918486965008e-14	8.01784944566332e-07	6.24452230070173e-06	3.1447235163529e-16	0.000151993378447715
rs6873829	0	0	1.49619949176008e-09	2.18080179614929e-07	2.60090217116388e-07	1.26781664158255e-15	4.00179426057885e-05	0	0	5.03740769540392e-09	2.25815466176127e-08	1.05071211877471e-07	1.20428887634703e-20	7.42462087595349e-06	0	0	2.14820342732908e-14	7.29773783909944e-07	6.98163600142012e-06	1.52609897781491e-15	7.43483488423472e-05
rs2197426	0	0	1.42598785238127e-09	2.38867121644855e-07	2.42400423382945e-07	2.82141014215857e-16	9.208210105938e-05	0	0	2.70008207454819e-09	1.39103291037945e-08	5.50727343397849e-08	1.50724548411549e-21	9.60811708146842e-06	0	0	2.10753228411213e-14	8.2281262346635e-07	6.6979062922324e-06	3.49594816336894e-16	0.000176102004345443
rs2197425	0	0	1.45966361936043e-09	2.4444347895888e-07	2.48120827865006e-07	2.88857331822491e-16	9.42959824772301e-05	0	0	2.54928684394957e-09	1.31299860888021e-08	5.19961596122918e-08	1.42333111911828e-21	9.07530098523608e-06	0	0	2.17157074140147e-14	8.47589978653784e-07	6.90131264363251e-06	3.60283973806939e-16	0.000181528599175481
rs4957286	0	0	1.42297977308581e-09	2.39120765889638e-07	2.41936577577707e-07	2.80922753300085e-16	9.1429587330501e-05	0	0	2.69438633108802e-09	1.39250999726186e-08	5.49673498010534e-08	1.50073732623963e-21	9.54003188106351e-06	0	0	2.10308650694947e-14	8.23686338044729e-07	6.68508950051986e-06	3.48085295637526e-16	0.000174854107368762
rs6874571	0	0	1.73488008337016e-09	2.40348489833562e-07	3.00969002719005e-07	1.54955685197844e-15	4.9441061719789e-05	0	0	3.25338175718852e-09	1.38620305774759e-08	6.77219509374173e-08	8.19841142616517e-21	5.10922796916151e-06	0	0	2.62189924022763e-14	8.46591870046821e-07	8.50384995245516e-06	1.96333497085401e-15	9.6686311711291e-05
rs138282823	0	0	1.07594746608942e-09	1.21845523148569e-06	2.97083581273278e-07	0.0152696542510024	6.37894083109202e-07	0	0	0.000355702024547812	0.0123886714609891	0.0117846325704091	0.0142423318875958	0.0116210607226932	0	0	1.32153678722569e-14	3.48805983459975e-06	6.82203783124211e-06	0.015723808446914	1.01383535562287e-06
rs10473192	0	0	1.49428781423418e-09	2.15913399207641e-07	2.59668082658525e-07	1.27768193277178e-15	4.04040319782942e-05	0	0	6.54912018693465e-09	2.91036989506137e-08	1.36555564738333e-07	1.57989450190215e-20	9.75832635725601e-06	0	0	2.0968867828996e-14	7.06165476401666e-07	6.8125010403879e-06	1.50315522969794e-15	7.33662129915916e-05
rs12518497	0	0	1.65777054026748e-09	2.2739132591637e-07	2.83419446438409e-07	3.94125892090141e-16	0.000143429883693415	0	0	3.07481425851446e-09	1.29714418084896e-08	6.30763043308108e-08	2.06246251406192e-21	1.46600699194761e-05	0	0	2.42928773545014e-14	7.76630770348026e-07	7.76482135491067e-06	4.84205655644983e-16	0.000271972413281523
rs6897767	0	0	1.56418675952521e-09	2.12553195933008e-07	2.71144797753157e-07	1.42537571851589e-15	4.56654762745652e-05	0	0	7.12845944032519e-09	2.97916533447377e-08	1.48269041380217e-07	1.83270709943383e-20	1.1468245882857e-05	0	0	2.18756675384929e-14	6.92829718020815e-07	7.08959242141394e-06	1.67125383344112e-15	8.26402018584598e-05
rs6876242	0	0	1.57407807038929e-09	2.12400868105587e-07	2.72781567323568e-07	1.44486895623479e-15	4.63588538297827e-05	0	0	7.36590002831846e-09	3.05686126028244e-08	1.53163999335065e-07	1.90758825698041e-20	1.19545757545487e-05	0	0	2.1963663689614e-14	6.90750111196634e-07	7.11607996972073e-06	1.69023592386252e-15	8.37031641112196e-05
rs7730591	0	0	1.67408771487675e-09	2.10044752174356e-07	2.83614163817843e-07	1.55543732477298e-15	4.97545572579009e-05	0	0	7.43622100162121e-09	2.86949718755093e-08	1.51162519067841e-07	1.94932038125069e-20	1.21789226356682e-05	0	0	2.34597682651054e-14	6.86030624933732e-07	7.43054566244255e-06	1.82742000881801e-15	9.02212922360346e-05
rs11746265	0	0	1.08329109702133e-09	1.19762063715712e-06	3.0075007586138e-07	0.0166551837987893	6.43149386307475e-07	0	0	0.000351895357968046	0.0119648573188418	0.0117223918667596	0.0152642131564372	0.011512831547475	0	0	1.32798245380498e-14	3.42178401758193e-06	6.89287164657594e-06	0.0171173662764882	1.02021027038255e-06
rs11739725	0	0	1.07933447085209e-09	1.2144108725442e-06	2.98457144286889e-07	0.0156510812055772	6.40143665939106e-07	0	0	0.000350102643406655	0.0121150407213223	0.0116161830598062	0.0143232085581381	0.0114424420543582	0	0	1.32292080946126e-14	3.46920214917717e-06	6.8392276953654e-06	0.0160828309281278	1.01528021215332e-06
rs4957288	0	0	1.55932442728407e-09	2.29756842052375e-07	2.62938032614175e-07	3.37429481692749e-16	0.000123227883918393	0	0	2.95305954212988e-09	1.3382093615973e-08	5.97490846380274e-08	1.80291550905751e-21	1.28601679059391e-05	0	0	2.30456421966244e-14	7.91419861806188e-07	7.26529117731656e-06	4.18095707199004e-16	0.000235663320180425
rs11740512	0	0	1.07939127051564e-09	1.21417642063737e-06	2.98489515333658e-07	0.0156647112640954	6.40186529845951e-07	0	0	0.000350121067456744	0.0121127018140688	0.0116174429660015	0.0143356822120827	0.0114432082382579	0	0	1.32299042778525e-14	3.46853239145558e-06	6.83996948682134e-06	0.0160968369845664	1.01534819513706e-06
rs6896969	0	0	1.573853494787e-09	2.1176978818351e-07	2.72711197865231e-07	1.44891250720492e-15	4.6516478405787e-05	0	0	6.89783828510284e-09	2.85451675752692e-08	1.43414744136754e-07	1.79162657399743e-20	1.1234596030361e-05	0	0	2.20853878349436e-14	6.92613399209531e-07	7.15469263746774e-06	1.7046029662915e-15	8.44652797070135e-05
rs6879489	0	0	1.58196275102992e-09	2.11623245241522e-07	2.74051182104369e-07	1.46521045581652e-15	4.70978036854466e-05	0	0	7.13812604576532e-09	2.93677867636801e-08	1.48375352809649e-07	1.86528241839826e-20	1.17109072390097e-05	0	0	2.21433202017333e-14	6.9039242281488e-07	7.17175507673249e-06	1.71943929283626e-15	8.53056527782712e-05
rs7703592	0	0	1.0792459552257e-09	1.21401295961686e-06	2.98449330563177e-07	0.0156626023698312	6.4010034340574e-07	0	0	0.00035058133754997	0.0121286252043226	0.0116327152876469	0.0143545279383229	0.0114582515104634	0	0	1.32302360447766e-14	3.46861937200348e-06	6.84014101305387e-06	0.0160972406456951	1.01537365707091e-06
rs57088267	0	0	1.54266740544528e-09	2.31231053152877e-07	2.60413173609196e-07	3.29855077756169e-16	0.00011866843735808	0	0	2.90354560123047e-09	1.3385123845198e-08	5.8811387243555e-08	1.75160489426634e-21	1.23081703353362e-05	0	0	2.28109301509832e-14	7.9689849711456e-07	7.19914505743957e-06	4.0891610573015e-16	0.000227057882501133
rs6451498	0	0	1.5634614616753e-09	2.12216956685676e-07	2.71006753191642e-07	1.42636933398561e-15	4.57081430507359e-05	0	0	6.80280839533205e-09	2.83988680316312e-08	1.41489202043545e-07	1.75101424825349e-20	1.0959646920317e-05	0	0	2.19533355765032e-14	6.94511717023124e-07	7.11444017139058e-06	1.6791352534096e-15	8.30496070672628e-05
rs60823023	0	0	1.54429002743803e-09	2.30617942006368e-07	2.60625682838085e-07	3.31057578156378e-16	0.000119488109684656	0	0	2.92408509232806e-09	1.34299415024473e-08	5.92134650292724e-08	1.76856612302617e-21	1.24677405759148e-05	0	0	2.28237644761357e-14	7.9439712160469e-07	7.20149897692544e-06	4.10206270627387e-16	0.000228514503566191
rs957100	0	0	1.54446783964176e-09	2.13111549746586e-07	2.67892643350155e-07	1.38524039592419e-15	4.42359205177817e-05	0	0	6.67129464361958e-09	2.83111902948513e-08	1.38846253596103e-07	1.68815775781796e-20	1.0529512110078e-05	0	0	2.17003517045568e-14	6.97880478140323e-07	7.03713647677599e-06	1.63174917627275e-15	8.04254761879578e-05
rs10512738	0	0	1.16307384829157e-08	2.36390151924857e-07	4.71908587179121e-07	3.43955008277814e-16	8.33316381989064e-07	0	0	3.80774655974645e-08	2.38018115548864e-08	1.85379091567693e-07	3.17701312966377e-21	1.50339322930922e-07	0	0	1.45496438016132e-13	6.89224345621574e-07	1.10369794424713e-05	3.60733984757778e-16	1.34891833818316e-06
rs1373693	0	0	1.18007149707991e-09	1.35555813280244e-06	3.24779390441869e-07	0.0159711654549049	6.99043810011165e-07	0	0	0.000159559473736523	0.00563705549634054	0.00526920217790251	0.00609266797807299	0.00520859507120156	0	0	1.31338739152025e-14	3.51632354289871e-06	6.75803236581865e-06	0.0149025806884613	1.00674524058652e-06
rs1373692	0	0	2.14649386943863e-09	1.98564113691916e-07	3.73694675929909e-07	2.95606670767206e-15	0.000120080292729986	0	0	7.33944361311866e-09	2.08811366956027e-08	1.53317779964392e-07	2.85170334163041e-20	2.26259670590855e-05	0	0	3.06268352990327e-14	6.60327511253918e-07	9.96865725091737e-06	3.53612046741595e-15	0.000221704688408558
rs1445001	0	0	2.15285352443292e-09	1.99032439060357e-07	3.74793660843239e-07	2.96672340210022e-15	0.000120530844875861	0	0	7.12885863126652e-09	2.02697911660812e-08	1.48915492684364e-07	2.77165522494392e-20	2.19940722671124e-05	0	0	3.0793904462812e-14	6.63529598190002e-07	1.00228168728118e-05	3.55768656893994e-15	0.000223089507753103
rs4957291	0	0	1.6337016575679e-09	2.44684230734496e-07	2.80582315756156e-07	3.64638331197306e-16	0.000134505212238748	0	0	2.56707194718067e-09	1.18247280433704e-08	5.29014665920772e-08	1.61653175316047e-21	1.16467923337676e-05	0	0	2.42940838468574e-14	8.4804698976358e-07	7.80073194622773e-06	4.5460106384748e-16	0.00025881983688628
rs6861824	0	0	2.12595985567823e-09	1.98956251775314e-07	3.70275170885969e-07	2.89198027516526e-15	0.000117146450373311	0	0	7.16520148470833e-09	2.06229518203008e-08	1.49740770858024e-07	2.74995319858155e-20	2.1757270345113e-05	0	0	3.03676978544826e-14	6.62369856540249e-07	9.88846052669023e-06	3.46331893909008e-15	0.000216529270431336
rs6878213	0	0	2.10153162394316e-09	2.00020087129438e-07	3.5804026064095e-07	2.6474289439124e-15	0.000114338796219409	0	0	6.86673871777626e-09	2.01005570873796e-08	1.40374616677781e-07	2.4405939704267e-20	2.05878092247047e-05	0	0	3.01226743695928e-14	6.68216767177147e-07	9.5948180829304e-06	3.18142918727976e-15	0.000212071291708328
rs12514415	0	0	1.48426087975735e-09	2.30906007762347e-07	2.55413560774506e-07	3.22375964391666e-16	0.000115005301121488	0	0	2.9262609649774e-09	1.40009638622378e-08	6.04211365803254e-08	1.79317260680765e-21	1.24946069603222e-05	0	0	2.1718044675191e-14	7.87466111795996e-07	6.98717653082266e-06	3.95469947815595e-16	0.0002177504239754
rs7734434	0	0	1.12068450510497e-09	1.34022349813924e-06	3.05622888312765e-07	0.0132649773152638	6.62304162221162e-07	0	0	0.000220856383326736	0.00812313565369463	0.00722694234864702	0.00737547047430847	0.00719260150920182	0	0	1.3001732443758e-14	3.62394205549947e-06	6.62904574698904e-06	0.0129022282343671	9.94273834144563e-07
rs9292777	0	0	1.94598276590313e-09	2.00589411652728e-07	3.40092780685644e-07	2.38888730065539e-15	9.45138324598387e-05	0	0	6.75330549972831e-09	2.14094396275107e-08	1.41617507185139e-07	2.3389971724613e-20	1.80748502218273e-05	0	0	2.77340354389913e-14	6.66297586943462e-07	9.06188971594661e-06	2.85436882405987e-15	0.000174301096404724
rs73090828	0	0	1.13418589987151e-09	1.39863845976306e-06	3.07150846852884e-07	0.0121209395758635	6.69080066418308e-07	0	0	0.000190015400985356	0.00720659164615268	0.00617445175381554	0.00572924604060172	0.00617709921177416	0	0	1.2924942340123e-14	3.71480478440856e-06	6.54400120314212e-06	0.0115803319283562	9.86627305195416e-07
rs4551125	0	0	1.62206398905366e-09	2.14823823426231e-07	2.85841840257197e-07	1.52556299867968e-15	5.67489946345107e-05	0	0	4.53226830767465e-09	1.84607763132241e-08	9.58331038092092e-08	1.20263656577891e-20	8.73791323280011e-06	0	0	2.35092602969523e-14	7.2567069156312e-07	7.74540379508833e-06	1.85370866322831e-15	0.000106428961011838
rs6866711	0	0	2.17490373999259e-09	1.97447413076788e-07	3.78381576752114e-07	3.0555637302465e-15	0.000124690078098652	0	0	9.8268256873474e-09	2.7437500744622e-08	2.05137623864536e-07	3.89512309571544e-20	3.10460988546308e-05	0	0	3.0372373114207e-14	6.42652636845939e-07	9.87906747952902e-06	3.57742373198664e-15	0.000225320783111455
rs10473195	0	0	1.88105930880535e-09	2.02059625033869e-07	3.29214648831506e-07	2.21019375149842e-15	8.65661401959621e-05	0	0	6.36744541788869e-09	2.10359521243339e-08	1.33716197879802e-07	2.11081279089342e-20	1.61477762267056e-05	0	0	2.68604387422824e-14	6.72475266267165e-07	8.7889510934946e-06	2.64594803882983e-15	0.0001599518751396
rs4299771	0	0	1.39627318504855e-09	2.76488965147747e-07	2.43171068234941e-07	2.55083757012279e-16	7.33753902612353e-05	0	0	2.04051604414496e-09	1.24270288986815e-08	4.26406331470461e-08	1.05174159389201e-21	5.90910853789752e-06	0	0	2.08067415690906e-14	9.602794562549e-07	6.7747435635412e-06	3.18681484390847e-16	0.000141486423386623
rs7713270	0	0	1.84117510562089e-09	2.04185152166097e-07	3.2943486476579e-07	2.25614309905548e-15	8.26630009188506e-05	0	0	5.9657329608221e-09	2.0347579893185e-08	1.2807972918057e-07	2.06249063683557e-20	1.47598454309238e-05	0	0	2.63306612646914e-14	6.80576563269323e-07	8.80812591485314e-06	2.70503983425758e-15	0.000152970789454978
rs10055349	0	0	3.30396964719584e-09	8.80054294236299e-06	5.53006055375434e-07	4.31385745600766e-10	1.65322858415806e-06	0	0	8.54585900308105e-08	7.00082190474258e-06	1.71629401043385e-06	3.14805341856138e-14	2.35642980153766e-06	0	0	2.33400102572541e-14	1.44897408963251e-05	7.30368717269036e-06	2.55488369831019e-10	1.51122304615975e-06
rs55889644	0	0	1.25328281624168e-09	3.30312730971222e-07	2.29633179619189e-07	7.12629632494031e-17	0.000967146241211643	0	0	9.99817260597392e-10	8.10432309285582e-09	2.1981043718423e-08	1.60395452295905e-22	4.25172943665666e-05	0	0	1.45782390747463e-14	8.95503845510059e-07	4.99387773516697e-06	6.94960644582012e-17	0.00145572318850259
rs10213846	0	0	8.66259544578822e-09	3.86836042887938e-07	6.42283063874591e-07	6.26476154753844e-15	0.000486704573548396	0	0	5.44931248804343e-09	7.48411584614146e-09	4.84799626354936e-08	1.1118721544956e-20	1.68717850700611e-05	0	0	2.45369492367819e-13	2.55379259391405e-06	3.40131054140758e-05	1.48770707399762e-14	0.00178389228672209
rs10043846	0	0	9.40398307317512e-09	4.05273339459844e-07	7.03792635860295e-07	6.52809482802587e-15	0.000554094766640058	0	0	5.54958187836791e-09	7.3555702671006e-09	4.98350924959593e-08	1.08690480188226e-20	1.80191541107726e-05	0	0	2.62845337834318e-13	2.64011371944628e-06	3.67773506683824e-05	1.529731624294e-14	0.00200402509918567
rs9292778	0	0	8.80673461828394e-09	3.94887389443157e-07	6.53841689073659e-07	6.35284805635487e-15	0.000492957005762434	0	0	5.38704947536668e-09	7.42898033250798e-09	4.79900042350049e-08	1.09638011797597e-20	1.66167859086276e-05	0	0	2.51652204186268e-13	2.6299364455257e-06	3.49305738129599e-05	1.52192989717023e-14	0.00182274342747665
rs10059585	0	0	8.8014505580164e-09	3.94814167395814e-07	6.53537605491867e-07	6.34740441651395e-15	0.000492474870871349	0	0	5.38523951971949e-09	7.42956502194065e-09	4.79803574252263e-08	1.09573004111192e-20	1.66049194142825e-05	0	0	2.51480373716502e-13	2.62923092144688e-06	3.49114356845735e-05	1.52049978893572e-14	0.00182080982057532
rs10044710	0	0	9.44588401173025e-09	4.1725860319512e-07	7.33992896809992e-07	8.04054791298037e-15	0.000609926511745753	0	0	5.39914108871688e-09	7.33512056997133e-09	5.03403291495782e-08	1.29665470614988e-20	1.92115102136851e-05	0	0	2.56681239840079e-13	2.64267027204103e-06	3.72898520240326e-05	1.8317977246492e-14	0.00214466616333704
rs11957215	0	0	8.79707777614121e-09	4.1997250185373e-07	6.80079622861809e-07	6.58898542664382e-15	0.00047237597155832	0	0	5.01067867482098e-09	7.35696798174689e-09	4.64793461139552e-08	1.05884721078465e-20	1.4826814237834e-05	0	0	2.49949124007216e-13	2.78112303557789e-06	3.61260295391285e-05	1.56953890577951e-14	0.00173672739254096
rs60960096	0	0	8.54228042601803e-09	4.13451644928899e-07	6.632601618362e-07	6.34261230460357e-15	0.000452957206629244	0	0	4.971220763642e-09	7.40003610435042e-09	4.63143169975777e-08	1.04139147867e-20	1.45260764663452e-05	0	0	2.41155937922652e-13	2.72041411253997e-06	3.50070351881265e-05	1.50117959445048e-14	0.00165467222899295
rs4957292	0	0	8.53050638330608e-09	4.15891371890563e-07	6.63869647489684e-07	6.3047585106355e-15	0.000449333951842724	0	0	4.92784175911364e-09	7.38893320745352e-09	4.60157897331196e-08	1.02755961227156e-20	1.4303855139538e-05	0	0	2.41355687976718e-13	2.74251363804365e-06	3.51166291945288e-05	1.49551761788745e-14	0.00164506336131273
rs4957294	0	0	9.96585430943463e-09	5.13673835993466e-07	8.07281655301415e-07	7.56018405710742e-15	0.000540397364107348	0	0	4.45390944633611e-09	7.06047929121033e-09	4.32906451987666e-08	9.53269825659754e-21	1.33088949718385e-05	0	0	2.94883431976307e-13	3.54249661057243e-06	4.46589188617476e-05	1.87546324935481e-14	0.00206909165520757
rs67224409	0	0	8.27629456634448e-09	4.09537431477435e-07	6.47120018150091e-07	6.05949921830155e-15	0.000430050933563025	0	0	4.88483123045162e-09	7.43407802968365e-09	4.58290214745225e-08	1.00903675550281e-20	1.39873501085828e-05	0	0	2.32664326497061e-13	2.68332713134333e-06	3.4011515027511e-05	1.42814053234634e-14	0.00156438781193339
rs59384771	0	0	9.04672249774405e-09	4.14397534071863e-07	7.54944115379358e-07	7.3421485255022e-15	0.000737397640379982	0	0	5.14145732742062e-09	7.24322570226194e-09	5.14815835138672e-08	1.17726643193416e-20	2.30939721156694e-05	0	0	2.47620244893203e-13	2.64361496595918e-06	3.863286951037e-05	1.68483896076244e-14	0.00261172407378429
rs4957295	0	0	7.99472518100314e-09	4.03597992002161e-07	6.29070276581071e-07	5.7795451137163e-15	0.000407876205042265	0	0	4.81940884698538e-09	7.48271349630499e-09	4.55021085589347e-08	9.82970575201081e-21	1.35494144664079e-05	0	0	2.23334292692673e-13	2.62776806506467e-06	3.28547617684516e-05	1.35358609172281e-14	0.00147438503009133
rs6451500	0	0	8.64119005879517e-09	4.26860550323228e-07	6.89381242930672e-07	5.94539471069907e-15	0.000455602371870291	0	0	4.81490064246938e-09	7.31509012709948e-09	4.6090918289509e-08	9.34654482651945e-21	1.39894833409124e-05	0	0	2.38909955012502e-13	2.75063439061281e-06	3.56342345996758e-05	1.37810317316241e-14	0.00162996145433495
rs9764151	1.21189362268399e-319	3.44210252050702e-293	7.87688363854978e-09	1.58713956954679e-06	2.99886869047704e-06	9.98609932558111e-15	8.25333901442212e-06	9.2820112884195e-320	3.95426524419356e-293	6.23865464612763e-09	3.86608611471306e-08	2.84994245448496e-07	2.23145958194142e-20	3.60220252582176e-07	1.51940008065559e-319	6.98350009438029e-293	1.25886474321364e-13	5.91188421021996e-06	8.96044077393266e-05	1.33801466402653e-14	1.70680927381825e-05
rs6451502	0	0	7.67306844104149e-09	3.95894740740034e-07	6.07932991488874e-07	5.4708571370187e-15	0.000383725787524651	0	0	4.75720940169889e-09	7.54888514917383e-09	4.52252560916712e-08	9.56963115493055e-21	1.31101031684606e-05	0	0	2.12558504145942e-13	2.55608507808366e-06	3.14856315226414e-05	1.27058913778876e-14	0.00137550149873641
rs10052696	0	0	7.18787120155524e-09	3.89246701624115e-07	5.78258164158863e-07	4.97000944748542e-15	0.000343867609970261	0	0	4.58339333492731e-09	7.63363995901715e-09	4.42436289339227e-08	8.94130038061574e-21	1.20831464503295e-05	0	0	1.97453566579317e-13	2.49215928699615e-06	2.96984478701312e-05	1.14462245533371e-14	0.00122232483317092
rs10052842	0	0	7.24469035705299e-09	3.95554844457588e-07	5.84339530214055e-07	4.98330177737297e-15	0.000343989314157863	0	0	4.52161130249514e-09	7.59276562825175e-09	4.37603503588925e-08	8.77500179280209e-21	1.18309678985873e-05	0	0	2.00293093887764e-13	2.54881910715878e-06	3.02035990869754e-05	1.15505771660603e-14	0.00123061376130644
rs10036578	0	0	7.1179347730452e-09	3.89566004451351e-07	5.74549689552163e-07	4.88867954744074e-15	0.000337229418737035	0	0	4.53879791142665e-09	7.63990190757277e-09	4.39598865078242e-08	8.79498374401595e-21	1.18498873863447e-05	0	0	1.95532386183076e-13	2.49420362931926e-06	2.95079863313045e-05	1.12589170021849e-14	0.00119872846713804
rs10036697	0	0	7.15943913951323e-09	3.95962391700061e-07	5.79811914858444e-07	4.88463110500346e-15	0.000335954530289654	0	0	4.46840366355114e-09	7.60058859070029e-09	4.34212837306614e-08	8.60125447312925e-21	1.15546242271288e-05	0	0	1.9793616360128e-13	2.5514452011461e-06	2.99695737096904e-05	1.13218727315013e-14	0.00120186950911493
rs6870757	0	0	8.24684883164234e-09	4.22497089345017e-07	6.52481983968165e-07	5.14498089072465e-15	0.000378278429848686	0	0	4.63035509527341e-09	7.2957488313946e-09	4.39578977326351e-08	8.15016982782607e-21	1.1704147015541e-05	0	0	2.3323684157998e-13	2.78496023637518e-06	3.4500463167795e-05	1.21992529108604e-14	0.0013843674019399
rs11954069	0	0	7.35914135223237e-09	4.10693568882274e-07	5.97681974804623e-07	4.99224674560449e-15	0.000342482142900234	0	0	4.37441446023208e-09	7.50810910360111e-09	4.26289924267561e-08	8.37231297192354e-21	1.12184444713011e-05	0	0	2.06443345233922e-13	2.68520721032622e-06	3.13466535750173e-05	1.17411364880481e-14	0.00124320384290865
