analysis	disease_name	compartment	gene	candidate_class	present
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SCARB2	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SIGLEC1	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SIGLEC10	glycan_checkpoint_surface	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SLC15A4	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SNX10	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SNX5	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SORT1	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TASL	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TCIRG1	lysosome_endosome_lipid	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TNFAIP3	failed_or_crowded_comparators	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TREM2	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TYROBP	uptake_complement_phagocytosis	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	VAMP3	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	VAMP7	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	VPS26A	trafficking_sorting	True
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	VPS35	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AP1S2	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AP2M1	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ATP6V0D2	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ATP6V1B2	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AXL	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C1QA	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C1QB	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C1QC	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C3AR1	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C5AR1	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CALR	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD274	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD44	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD74	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD83	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD86	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CIITA	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CST3	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CSTA	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CSTB	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSB	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSD	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSH	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSL	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSS	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSZ	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CXorf21	failed_or_crowded_comparators	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	EEA1	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FCGR2A	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FCGR2B	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FCGR3A	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GPR65	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GSK3A	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GSK3B	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HGS	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DMA	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DMB	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DOA	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DOB	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DPA1	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DPB1	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DRA	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	HLA-DRB1	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	IFI30	hla_ii_loading_editing	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	IGF2R	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	IRF5	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ITGAM	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ITGAX	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LAMP1	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LAMP2	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LAMP3	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LAPTM5	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LGALS1	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LGALS3	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LGALS8	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LGALS9	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LIPA	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	LRP1	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	M6PR	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	MARCO	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	MERTK	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	MIF	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	MRC1	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	MSR1	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	NPC1	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	NPC2	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	PDCD1LG2	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	PTPN2	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	RAB11A	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	RAB5A	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	RAB7A	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	RFX5	state_markers_positive_controls	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SCARB1	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SCARB2	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SH2B3	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SIGLEC1	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SIGLEC10	glycan_checkpoint_surface	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SLC15A4	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SNX10	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SNX5	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	SORT1	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TASL	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TCIRG1	lysosome_endosome_lipid	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TNFAIP3	failed_or_crowded_comparators	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TREM2	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	TYROBP	uptake_complement_phagocytosis	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	VAMP3	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	VAMP7	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	VPS26A	trafficking_sorting	True
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	VPS35	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	AP1S2	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	AP2M1	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	ATP6V0D2	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	ATP6V1B2	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	AXL	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	C1QA	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	C1QB	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	C1QC	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	C3AR1	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	C5AR1	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CALR	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD274	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD44	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD74	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD83	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CD86	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CIITA	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CST3	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CSTA	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CSTB	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSB	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSD	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSH	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSL	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSZ	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CXorf21	failed_or_crowded_comparators	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	EEA1	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	FCGR2A	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	FCGR2B	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	FCGR3A	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	GPR65	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	GSK3A	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	GSK3B	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HGS	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DMA	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DMB	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DOA	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DOB	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DPA1	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DPB1	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DRA	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	HLA-DRB1	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	IFI30	hla_ii_loading_editing	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	IGF2R	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	IRF5	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	ITGAM	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	ITGAX	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LAMP1	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LAMP2	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LAMP3	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LAPTM5	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LGALS1	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LGALS3	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LGALS8	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LGALS9	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LIPA	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	LRP1	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	M6PR	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	MARCO	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	MERTK	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	MIF	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	MRC1	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	MSR1	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	NPC1	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	NPC2	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PDCD1LG2	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	RAB11A	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	RAB5A	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	RAB7A	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	RFX5	state_markers_positive_controls	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SCARB1	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SCARB2	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SH2B3	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SIGLEC1	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SIGLEC10	glycan_checkpoint_surface	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SLC15A4	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SNX10	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SNX5	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	SORT1	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	TASL	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	TCIRG1	lysosome_endosome_lipid	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	TNFAIP3	failed_or_crowded_comparators	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	TREM2	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	TYROBP	uptake_complement_phagocytosis	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	VAMP3	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	VAMP7	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	VPS26A	trafficking_sorting	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	VPS35	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	AP1S2	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	AP2M1	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ATP6V0D2	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ATP6V1B2	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	AXL	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QA	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QB	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QC	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C3AR1	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C5AR1	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CALR	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD274	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD44	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD74	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD83	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD86	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CIITA	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CST3	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CSTA	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CSTB	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSB	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSD	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSH	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSL	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSS	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSZ	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXorf21	failed_or_crowded_comparators	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	EEA1	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FCGR2A	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FCGR2B	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FCGR3A	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GPR65	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GSK3A	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GSK3B	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HGS	trafficking_sorting	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DMA	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DMB	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DOA	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DOB	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DPA1	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DPB1	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRA	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRB1	state_markers_positive_controls	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFI30	hla_ii_loading_editing	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IGF2R	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IRF5	failed_or_crowded_comparators	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ITGAM	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ITGAX	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP1	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP2	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP3	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAPTM5	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LGALS1	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LGALS3	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LGALS8	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LGALS9	glycan_checkpoint_surface	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LIPA	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LRP1	uptake_complement_phagocytosis	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	M6PR	lysosome_endosome_lipid	True
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MARCO	uptake_complement_phagocytosis	True
