dataset	therapy_class	therapy	disease	tissue_or_compartment	design	analysis_scope	module	n_responder	n_nonresponder	mean_responder	mean_nonresponder	delta_responder_minus_nonresponder	hedges_g	welch_t	p	auc_responder_high	confounders	generic_adjusted_delta	generic_adjusted_p	generic_adjusted_hedges_g	generic_adjustment_covariates	module_generic_max_abs_r	fdr	min_group_n	non_generic_module	generic_independent	effect_claim_allowed	kill_reason
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	lipid_loader_repair	5	6	0.006105939239384101	-0.004628089100147184	0.010734028339531285	0.1161179917825244	0.21258632140312453	0.8364082432213376	0.5333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0038321755052370754	0.9081861299285001	-0.06161768216854954	inflammatory_nfkb,ifn_apc	0.727622025931912	0.9409592736240048	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	complement_phagocytosis	5	6	-0.005742508759129764	-0.0313319965024726	0.025589487743342836	0.46876732726233455	0.8236384343775569	0.43595797313716084	0.6000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.027486837203778706	0.16687477734090095	0.8010670038898906	inflammatory_nfkb,ifn_apc	0.6965692753898595	0.9409592736240048	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	hif_nampt_metabolic	5	6	0.020922461021585858	-0.016703903543795914	0.03762636456538177	0.19946663403357484	0.34156829111268294	0.7442804460056891	0.6333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.01369234283559977	0.8356181256245916	0.11543694641060377	inflammatory_nfkb,ifn_apc	0.6235979546135048	0.9409592736240048	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	inflammatory_nfkb	5	6	0.062475941897896736	0.015373479501743087	0.04710246239615365	0.2228220841438562	0.37444036346881393	0.7230422252394716	0.4	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.045389797230174486	0.7264823273566832	0.2219449419665016	ifn_apc	0.2533268257176288	0.9409592736240048	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	ifn_apc	5	6	-0.06047542732675404	0.020971098801666158	-0.0814465261284202	-0.46115649224248473	-0.8358553706864545	0.425471637046245	0.33333333333333337	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.09485408054895297	0.298327467158329	-0.5904690652778185	inflammatory_nfkb	0.3671824538261489	0.829883096734675	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	hla_ii_apc	5	6	-0.0018935943709066038	0.06631306858952839	-0.068206662960435	-0.23266659870171666	-0.41880857019474566	0.685715401156251	0.43333333333333335	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.01700744496835775	0.815535414133138	-0.14039832690855944	inflammatory_nfkb,ifn_apc	0.7893553282879608	0.829883096734675	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	lysosomal_apc	5	6	-0.000659792348719718	0.039814499987862524	-0.04047429233658224	-0.3487932848075061	-0.6810016267669985	0.5195565173239183	0.43333333333333335	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0003339848069869362	0.9950647695902638	0.003465129258295524	inflammatory_nfkb,ifn_apc	0.4335180607311511	0.829883096734675	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	mif_cd74_receptor_state	5	6	-0.00690919357881766	0.06980371416675062	-0.07671290774556827	-0.33308129166676426	-0.6182261935763754	0.5518280310584686	0.39999999999999997	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.015028463017588565	0.8386431254337122	-0.12110840513994993	inflammatory_nfkb,ifn_apc	0.810428299233918	0.829883096734675	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	mixscale_validated_ifng_readout	5	6	-0.03716814793044962	0.03113590775711105	-0.06830405568756066	-0.5716429589162694	-1.1052468540347322	0.3050806089081045	0.3666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0008255124939716698	0.977727922306155	-0.015269421165910495	inflammatory_nfkb,ifn_apc	0.6929349392590578	0.829883096734675	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	lipid_loader_repair	5	6	0.023254354612481237	0.028094617093607582	-0.004840262481126345	-0.05306990768889628	-0.09197769234068014	0.9294264162546714	0.4666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0031299587536121765	0.9522042258200414	-0.035575622243536636	inflammatory_nfkb,ifn_apc	0.23658457554717363	0.9294264162546714	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	complement_phagocytosis	5	6	0.06085071316212707	-0.007206265493492796	0.06805697865561987	0.31241400311099765	0.5460040481655687	0.6018050302612212	0.7000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.07899228759973559	0.1159996596539964	0.9351094144274542	inflammatory_nfkb,ifn_apc	0.8148577908333593	0.829883096734675	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	hif_nampt_metabolic	5	6	-0.06689342774771458	0.032126057520140264	-0.09901948526785484	-0.3041108601170774	-0.5295507019931027	0.613034208252763	0.33333333333333337	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0285209334604018	0.5035277954480673	-0.38066567590636635	inflammatory_nfkb,ifn_apc	0.9720438921209661	0.829883096734675	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	inflammatory_nfkb	5	6	-0.05902665618501231	0.012809393837952146	-0.07183605002296445	-0.20066117454513638	-0.34891670560394	0.7376738637641554	0.4	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.13067017258738098	0.49432885717181196	-0.4007622704874983	ifn_apc	0.36718245382614895	0.829883096734675	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	ifn_apc	4	6	0.0626726728436565	-0.06566026339652403	0.12833293624018055	0.7067636870408031	0.9892839548596286	0.38983704400971814	0.5833333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.15296386312926888	0.275203773742489	0.93288122275671	inflammatory_nfkb	0.30104325991209746	0.6744174419004436	4	False	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	hla_ii_apc	4	6	-0.05563435294576545	-0.0041718820677672285	-0.05146247087799822	-0.45379985877060686	-0.8153926335911816	0.43987634001004633	0.33333333333333337	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.03499037622806112	0.54445514681083	-0.4146500529576256	inflammatory_nfkb,ifn_apc	0.653357440254301	0.6744174419004436	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	lysosomal_apc	4	6	0.016872378815698075	-0.04674638885535864	0.06361876767105672	0.6053057484924717	1.1982117401954653	0.2674707135043464	0.7916666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.07946682767438862	0.1754054175704893	0.877740149514086	inflammatory_nfkb,ifn_apc	0.39992347861016675	0.6744174419004436	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	mif_cd74_receptor_state	4	6	-0.021768426639576254	-0.0175022867752079	-0.004266139864368353	-0.0355379882204336	-0.06161513165632714	0.9526369215625983	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.008443126759453018	0.8829672355660824	-0.10133793668388694	inflammatory_nfkb,ifn_apc	0.6220872480535535	0.9526369215625983	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	mixscale_validated_ifng_readout	4	6	0.03098178420636365	-0.05097053167674839	0.08195231588311204	0.678861384401744	1.0102890362912915	0.3700020506148771	0.6666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.024611350052711756	0.6450022566570582	0.34302564848235595	inflammatory_nfkb,ifn_apc	0.815395230930795	0.6744174419004436	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	lipid_loader_repair	4	6	-0.03413002710908427	0.018339078844556104	-0.05246910595364038	-0.8631989686065908	-1.7043787735679454	0.12910053048073925	0.20833333333333334	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.03436266850109637	0.32096773449954064	-0.5518851826688963	inflammatory_nfkb,ifn_apc	0.21875575220428692	0.6744174419004436	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	complement_phagocytosis	4	6	0.010775751317661151	-0.011381439345979918	0.02215719066364107	0.41943574780967274	0.6522677277796018	0.5453177842169848	0.625	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.005866987441033847	0.7571009111940122	-0.1763254976896134	inflammatory_nfkb,ifn_apc	0.7893706383024305	0.7011228654218377	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	hif_nampt_metabolic	4	6	-8.418752669080154e-05	-0.005901951898530498	0.005817764371839697	0.05730851887987872	0.08449506598519654	0.9368798603922497	0.45833333333333337	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.026836479957542674	0.6590141366658466	0.3344531731217521	inflammatory_nfkb,ifn_apc	0.5900899653666836	0.9526369215625983	4	True	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	inflammatory_nfkb	4	6	-0.0333673744693094	-0.0005456483994190492	-0.03282172606989035	-0.42787563187656624	-0.7951641290544509	0.449611627933629	0.3333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.04831976004992014	0.21635593292824976	-0.6936452367364885	ifn_apc	0.30104325991209757	0.6744174419004436	4	False	False	False	too_underpowered_for_effect_size_claim
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	ifn_apc	5	6	0.011393439013508557	-0.007602796497796468	0.018996235511305026	0.16587000670148527	0.30359252793023317	0.7683736322049681	0.5666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.00873388688913665	0.8881605140574272	0.0825086043332172	inflammatory_nfkb	0.3899173369170061	0.8780034185918224	5	False	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	hla_ii_apc	5	6	0.03571337697000502	0.021740077550878836	0.013973299419126183	0.08899917582131793	0.15845308253236964	0.8780034185918224	0.5333333333333334	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.004659574275080168	0.905151676944752	0.07051640769147983	inflammatory_nfkb,ifn_apc	0.8070139517665608	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	lysosomal_apc	5	6	0.01672468373193824	-0.011070824621578393	0.027795508353516633	0.4208161030623164	0.8270099145556783	0.4398019507410055	0.6	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.015557242407302732	0.5036734516427416	0.37243970648902136	inflammatory_nfkb,ifn_apc	0.6805040220503471	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	mif_cd74_receptor_state	5	6	0.049440868278519304	0.01655365578371103	0.03288721249480828	0.19904341794913943	0.3629831278368983	0.725091803028954	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.020365718010799873	0.6899352337955543	0.23352325219588518	inflammatory_nfkb,ifn_apc	0.7901487842933523	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	mixscale_validated_ifng_readout	5	6	0.010705740095717441	0.003206868063226101	0.00749887203249134	0.12329082880208139	0.23882700662217268	0.8181016961847097	0.4666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0017819907870551353	0.9153863799151762	-0.058711035135799956	inflammatory_nfkb,ifn_apc	0.8656302465767675	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	lipid_loader_repair	5	6	-0.0006846518541295803	-0.005489857957979484	0.004805206103849904	0.1718282220060376	0.31762814230191694	0.7580191560193965	0.5666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.003870329744038137	0.7790303742658427	0.15549719780381135	inflammatory_nfkb,ifn_apc	0.4134251518104488	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	complement_phagocytosis	5	6	0.00369852279089454	-0.03320789088139458	0.03690641367228912	0.6875899529102873	1.1359625307983026	0.3133888251596853	0.6666666666666666	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.03626071893768625	0.2640745572044781	0.7356648373599972	inflammatory_nfkb,ifn_apc	0.30255564518810363	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	hif_nampt_metabolic	5	6	0.022720642371840998	-0.013264737236570965	0.035985379608411965	0.4436701126185136	0.8340351350858112	0.42674584287584905	0.6333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.02103267350276439	0.5019107368039818	0.37778589105118643	inflammatory_nfkb,ifn_apc	0.681378133737223	0.8780034185918224	5	True	False	False	not_corrected_significant
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	inflammatory_nfkb	5	6	-0.0010550544901721623	-0.019322328321276453	0.01826727383110429	0.23087419374942728	0.42892667366803344	0.678128327285859	0.6000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.013126368439250571	0.7564705627157547	0.17948272957340525	ifn_apc	0.38991733691700603	0.8780034185918224	5	False	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	ifn_apc	21	14	0.11752628421443363	-0.08433598264444231	0.20186226685887593	0.32883792205896434	0.9916313634567742	0.3294285800002597	0.5952380952380952	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.34639583988152794	0.04539350989135399	0.6853092798039989	inflammatory_nfkb	0.5084177233168508	0.4941428700003896	14	False	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	hla_ii_apc	21	14	0.11653776156258756	0.025629343394352213	0.09090841816823535	0.17291398052290877	0.48422348322609504	0.63289718956826	0.5578231292517006	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.010008127437462341	0.9486753492119018	-0.023211248364400614	inflammatory_nfkb,ifn_apc	0.5767004004173102	0.7120093382642926	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	lysosomal_apc	21	14	-0.08923972064436493	0.09213421220540112	-0.18137393284976605	-0.23932270558345867	-0.7816559547628232	0.4400288645204471	0.45578231292517	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.24971224839142458	0.1402350980131286	-0.4692060964272498	inflammatory_nfkb,ifn_apc	0.6736850343355644	0.5657513972405748	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	mif_cd74_receptor_state	21	14	0.1054567065558607	0.051095030205777756	0.054361676350082946	0.09187945136823127	0.2744775241279401	0.785684451568063	0.5204081632653061	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.10382660285385265	0.5246932269096231	-0.22571426423919547	inflammatory_nfkb,ifn_apc	0.6164884593899569	0.785684451568063	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	mixscale_validated_ifng_readout	21	14	0.1733232215804311	-0.10026096142153433	0.2735841830019654	0.5481446129649895	1.622484626013996	0.11598121276808518	0.6564625850340136	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.09750248765019814	0.40576169549882624	0.2884974981096017	inflammatory_nfkb,ifn_apc	0.73958539208522	0.41839725530166433	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	lipid_loader_repair	21	14	-0.13498232034695856	0.07125468648680612	-0.20623700683376467	-0.5126564335917033	-1.5079318637300176	0.1430970608547623	0.36734693877551017	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.17893864802815834	0.1995050256356315	-0.44952489078549784	inflammatory_nfkb,ifn_apc	0.18658443010835551	0.41839725530166433	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	complement_phagocytosis	21	14	-0.018654496414482094	0.21855872194576906	-0.23721321836025117	-0.3596117686548418	-1.0080039115943764	0.3241079897894744	0.41496598639455784	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.24324958612239872	0.30909920295103116	-0.3766727894195592	inflammatory_nfkb,ifn_apc	0.18323664704639486	0.4941428700003896	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	hif_nampt_metabolic	21	14	-0.2184991594710453	0.1652934781266767	-0.383792637597722	-0.6793915486588534	-1.9704592161963312	0.05958895553190236	0.24489795918367346	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.3225177346803354	0.03274473098780453	-0.7790770233416175	inflammatory_nfkb,ifn_apc	0.6087520820617539	0.41839725530166433	14	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=etanercept	inflammatory_nfkb	21	14	-0.15102771729236575	0.1262745738812505	-0.27730229117361627	-0.4698071054167366	-1.3591545346148153	0.18595433568962857	0.3537414965986394	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.3774131594077726	0.032271635174986685	-0.7776151354434473	ifn_apc	0.5084177233168508	0.41839725530166433	14	False	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	ifn_apc	22	10	-0.10496348848990938	0.10218485352970555	-0.20714834201961493	-0.4067904856634585	-1.201578475529211	0.2422301136914547	0.4	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.16984827888818516	0.3528572750867028	-0.38773242027091287	inflammatory_nfkb	0.5124355383223095	0.9079568007348154	10	False	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	hla_ii_apc	22	10	-0.08490733489549726	-0.09381424326341394	0.008906908367916674	0.019616455445093196	0.052232568098254675	0.9589495101123663	0.47727272727272724	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.13776317178031977	0.3046606979067901	0.4342272288920291	inflammatory_nfkb,ifn_apc	0.6821852648746527	0.9589495101123663	10	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	lysosomal_apc	22	10	-0.030944977718683528	0.12649446724672064	-0.15743944496540418	-0.3213243261742173	-1.0501202188295755	0.30265226691160513	0.4272727272727273	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.02960187420675477	0.7964374723300581	-0.08218077198756006	inflammatory_nfkb,ifn_apc	0.6723910470696267	0.9079568007348154	10	True	False	False	not_corrected_significant
GSE106992	anti-TNF/IL-17/IL-23	etanercept/ustekinumab	psoriasis	lesional skin bulk biopsy	baseline PASI75 responder vs non-responder	therapy=ustekinumab	mif_cd74_receptor_state	22	10	-0.14016722519523273	0.015375769374130491	-0.1555429945693632	-0.2529665966937192	-0.6820071796043774	0.5041171671341419	0.4409090909090909	bulk lesional skin, baseline PASI/severity unavailable in GEO matrix, treatment arm, cell composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0375087791541584	0.8010882605069298	0.09483267071080045	inflammatory_nfkb,ifn_apc	0.7457201652343526	0.9164967099962583	10	True	False	False	not_corrected_significant
