analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_significant_probability	maximum_seed_significant_probability	positive_call_probability	negative_call_probability	median_score_z_across_seeds	median_one_step_log_hr_across_seeds	median_usable_n_across_seeds	median_observed_events_across_seeds	median_assigned_dropout_across_seeds	median_observed_pre_event_dropout_across_seeds
whole_followup	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	1500	1500	1.0	80	0.05333333333333334	0.04306062753158088	0.0658879972451146	0.048	0.06	0.026	0.027333333333333334	-0.02201723322989301	-0.004628438811452426	216.0	28.0	0.25	0.25
whole_followup	240	0.3	null	1.0	1.0	independent	0.25	1500	1500	1.0	70	0.04666666666666667	0.03710158016621855	0.05854777035341267	0.042	0.05	0.028666666666666667	0.018	0.011236499097489583	0.0016042544735642879	216.0	57.0	0.25	0.20909090909090908
whole_followup	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	1500	1500	1.0	966	0.644	0.6194293871468788	0.667834936805709	0.632	0.654	0.0	0.644	-2.3033388806429853	-0.42502595628878836	216.0	36.0	0.2488479262672811	0.2488479262672811
whole_followup	240	0.3	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	74	0.04933333333333333	0.03947876255528736	0.061490297667169555	0.038	0.058	0.024	0.025333333333333333	0.007656664731875632	0.0010955781029252233	216.0	57.0	0.2488150594155042	0.2045983086680761
whole_followup	240	0.3	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	1240	0.8266666666666667	0.8066823409159694	0.8449820976801787	0.814	0.838	0.8266666666666667	0.0	2.867185787001696	0.39964060409410007	216.0	65.0	0.0	0.0
whole_followup	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	1500	1500	1.0	800	0.5333333333333333	0.5080335733351347	0.5584627979501866	0.512	0.546	0.5333333333333333	0.0	2.0488573580855958	0.43108837121166277	216.0	28.0	0.25	0.25
whole_followup	240	0.3	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	1200	0.8	0.7790026012201183	0.8194647403477728	0.782	0.832	0.8	0.0	2.730121562209447	0.3973229596128697	216.0	58.0	0.25	0.20754716981132076
whole_followup	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1500	1.0	78	0.052	0.04186463169739715	0.06442413822788547	0.044	0.062	0.009333333333333334	0.042666666666666665	-0.31285464276984726	-0.06148873037515064	216.0	33.0	0.248868778280543	0.248868778280543
whole_followup	240	0.3	proportional	1.7	1.7	score_dependent	0.25	1500	1500	1.0	1108	0.7386666666666667	0.715842724445047	0.760271293957853	0.728	0.746	0.7386666666666667	0.0	2.6286668674597995	0.3979095042696261	216.0	55.0	0.25	0.18620507399577169
whole_followup	320	0.15	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	148	0.09866666666666667	0.08458487667422282	0.11479881305050954	0.092	0.104	0.08066666666666666	0.018	0.38821295907386	0.06588867924721395	288.0	43.0	0.0	0.0
whole_followup	320	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	1500	1025	0.6833333333333333	127	0.08466666666666667	0.07161770137304219	0.09983751241185523	0.076	0.092	0.004	0.08066666666666666	-0.7285609979504277	-0.22856996069995345	289.0	11.0	0.24912280701754386	0.24912280701754386
whole_followup	320	0.15	crossing	2.0	0.5	independent	0.25	1500	1500	1.0	156	0.104	0.08955014082427697	0.12047296830610678	0.088	0.126	0.094	0.01	0.5642784104858574	0.10089656575104118	288.0	38.0	0.24912280701754386	0.22798066595059074
whole_followup	320	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1481	0.9873333333333333	1226	0.8173333333333334	0.7969770768216008	0.8360683778146575	0.794	0.85	0.0	0.8173333333333334	-2.7692707190441044	-0.7097291548158371	288.0	18.0	0.2491349480968858	0.2491349480968858
whole_followup	320	0.15	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	174	0.116	0.10076659563527693	0.1331952071578225	0.108	0.128	0.10066666666666667	0.015333333333333332	0.5214601017278695	0.09218313127384084	288.0	39.0	0.24915824915824916	0.21951219512195122
whole_followup	320	0.15	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	867	0.578	0.5528386586914986	0.602762850116153	0.574	0.586	0.578	0.0	2.1854884307208664	0.36756576549164777	288.0	43.0	0.0	0.0
whole_followup	320	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	1500	931	0.6206666666666667	104	0.06933333333333333	0.057547868080283275	0.0833190149133664	0.056	0.08	0.068	0.0013333333333333333	0.6792298208818566	0.22787770255136733	288.0	11.0	0.25085328207816415	0.25085328207816415
whole_followup	320	0.15	early_only	2.2	1.0	independent	0.25	1500	1500	1.0	872	0.5813333333333334	0.5561905975043964	0.6060605484317876	0.538	0.612	0.5813333333333334	0.0	2.2293704213744903	0.394484851894998	288.0	38.0	0.24869309117683153	0.2259214271692187
whole_followup	320	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1399	0.9326666666666666	371	0.24733333333333332	0.22616251452109296	0.26979499113617206	0.226	0.262	0.0	0.24733333333333332	-1.3689251019241324	-0.39462931288921943	288.0	15.0	0.25	0.25
whole_followup	320	0.15	early_only	2.2	1.0	score_dependent	0.25	1500	1500	1.0	853	0.5686666666666667	0.5434594022848007	0.5935231225629609	0.558	0.578	0.568	0.0006666666666666666	2.180624545085353	0.3968895736092971	288.0	38.0	0.247842288736627	0.21089672232529377
whole_followup	320	0.15	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	800	0.5333333333333333	0.5080335733351347	0.5584627979501866	0.512	0.56	0.5333333333333333	0.0	2.0427396226800463	0.33959968565600185	288.0	43.0	0.0	0.0
whole_followup	320	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	1500	1145	0.7633333333333333	456	0.304	0.28124712378024497	0.3277542130620662	0.284	0.328	0.30333333333333334	0.0006666666666666666	1.7341579685168789	0.5066434722196355	288.0	13.0	0.25	0.25
whole_followup	320	0.15	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	650	0.43333333333333335	0.4084579972564933	0.4585492601728643	0.418	0.446	0.43333333333333335	0.0	1.8123628547055497	0.32224602909810063	288.0	37.0	0.2508591065292096	0.23156128576474744
whole_followup	320	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1475	0.9833333333333333	286	0.19066666666666668	0.17158711269281135	0.21132656177940762	0.174	0.2	0.0	0.19066666666666668	-1.1950414157956843	-0.3138471037237343	288.0	18.0	0.25170068027210885	0.25170068027210885
whole_followup	320	0.15	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	495	0.33	0.30666508815309534	0.3542034182917664	0.302	0.352	0.32866666666666666	0.0013333333333333333	1.5163983339256837	0.2913640518349577	288.0	34.0	0.25	0.22530404268615103
whole_followup	320	0.15	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	80	0.05333333333333334	0.04306062753158088	0.0658879972451146	0.044	0.064	0.028	0.025333333333333333	-0.020474894215205548	-0.003428911584090536	288.0	43.0	0.0	0.0
whole_followup	320	0.15	null	1.0	1.0	event_risk_dependent	0.25	1500	1072	0.7146666666666667	45	0.03	0.02249567967344073	0.03990548520352987	0.024	0.036	0.016	0.014	0.0005645977893318513	0.00019390556162301973	288.0	12.0	0.25	0.25
whole_followup	320	0.15	null	1.0	1.0	independent	0.25	1500	1500	1.0	83	0.05533333333333333	0.04485824885472669	0.06808015819908805	0.05	0.058	0.032	0.023333333333333334	-0.030103610280378255	-0.005073360876541878	288.0	38.0	0.2487098102875972	0.22837370242214533
whole_followup	320	0.15	null	1.0	1.0	joint_score_event_risk	0.25	1500	1495	0.9966666666666667	908	0.6053333333333333	0.58035923912081	0.629769294140805	0.582	0.626	0.0	0.6053333333333333	-2.270591937789211	-0.5362616641043976	288.0	21.0	0.25	0.25
whole_followup	320	0.15	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	77	0.051333333333333335	0.041267385200304804	0.06369145729927139	0.046	0.062	0.024666666666666667	0.02666666666666667	-0.029217202004374634	-0.0050468606126315325	288.0	38.0	0.25085328207816415	0.2268041237113402
whole_followup	320	0.15	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	1001	0.6673333333333333	0.6430885622955215	0.6907232215567912	0.616	0.7	0.6673333333333333	0.0	2.4487590072060743	0.40703375878462844	288.0	43.0	0.0	0.0
whole_followup	320	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	1500	1038	0.692	299	0.19933333333333333	0.179895527706852	0.22030720329955047	0.184	0.224	0.19933333333333333	0.0	1.362504185224666	0.40026020290489983	288.0	11.0	0.25	0.25
whole_followup	320	0.15	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	947	0.6313333333333333	0.6066121943405216	0.6553835085236439	0.626	0.636	0.6313333333333333	0.0	2.33391613230667	0.4145482441946913	288.0	38.0	0.25	0.22916666666666666
whole_followup	320	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1428	0.952	189	0.126	0.11015604651428458	0.14375466766441117	0.124	0.13	0.0006666666666666666	0.12533333333333332	-0.9671008132582627	-0.27484723189804317	288.0	16.0	0.25	0.25
whole_followup	320	0.15	proportional	1.7	1.7	score_dependent	0.25	1500	1500	1.0	838	0.5586666666666666	0.5334202261839628	0.5836133872782024	0.544	0.568	0.5586666666666666	0.0	2.11627694611415	0.40064069533038205	288.0	36.0	0.2508591065292096	0.21836994664231119
whole_followup	320	0.3	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	191	0.12733333333333333	0.11141064622629665	0.1451599228038119	0.12	0.138	0.114	0.013333333333333334	0.6001947336646518	0.07162556233410242	288.0	86.0	0.0	0.0
whole_followup	320	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	1500	1500	1.0	215	0.14333333333333334	0.12651066677832365	0.16197816046873917	0.134	0.154	0.006666666666666667	0.13666666666666666	-0.6992147728753275	-0.13336210896009312	288.0	38.0	0.25	0.25
whole_followup	320	0.3	crossing	2.0	0.5	independent	0.25	1500	1500	1.0	236	0.15733333333333333	0.13978498551865226	0.17663231766824544	0.146	0.168	0.15333333333333332	0.004	0.8561867460028916	0.10708860904885656	288.0	77.0	0.2491038966044426	0.20598171701112877
whole_followup	320	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1500	1.0	1398	0.932	0.9181251373459254	0.9436678345118379	0.924	0.944	0.0	0.932	-3.34770091635301	-0.5633564962353252	288.0	44.0	0.25042372881355934	0.25042372881355934
whole_followup	320	0.3	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	229	0.15266666666666667	0.13535425682688934	0.1717535543800634	0.14	0.168	0.14733333333333334	0.005333333333333333	0.7292842821262812	0.09438674035861039	288.0	79.0	0.24957912457912457	0.18706518150806362
whole_followup	320	0.3	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	1287	0.858	0.839420352998207	0.874750674606143	0.852	0.862	0.858	0.0	3.101638646992294	0.3737967917298732	288.0	86.0	0.0	0.0
whole_followup	320	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	1500	1500	1.0	479	0.31933333333333336	0.2962269974983491	0.3433626701352099	0.314	0.322	0.31866666666666665	0.0006666666666666666	1.4485716852452812	0.26834050614467464	289.0	38.0	0.24832184529440915	0.24832184529440915
whole_followup	320	0.3	early_only	2.2	1.0	independent	0.25	1500	1500	1.0	1309	0.8726666666666667	0.8548400771961882	0.8885893537737033	0.864	0.886	0.8726666666666667	0.0	3.0801989419342037	0.38968799228866	288.0	78.0	0.24828759089842833	0.20494854116706634
whole_followup	320	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1500	1.0	302	0.20133333333333334	0.18181498521786943	0.2223775280656523	0.196	0.208	0.0006666666666666666	0.20066666666666666	-1.1542765547177083	-0.20696755827269175	288.0	41.0	0.24912887755721483	0.24912887755721483
whole_followup	320	0.3	early_only	2.2	1.0	score_dependent	0.25	1500	1500	1.0	1307	0.8713333333333333	0.853435424067176	0.8873341520513025	0.868	0.874	0.8713333333333333	0.0	3.0597870427750906	0.3889934532886895	288.0	76.0	0.25	0.17900071123755334
whole_followup	320	0.3	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	1086	0.724	0.7008277197209466	0.746027895316412	0.706	0.75	0.724	0.0	2.5629396519038528	0.30446072527695067	288.0	87.0	0.0	0.0
whole_followup	320	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	1500	1500	1.0	1024	0.6826666666666666	0.6586715335546549	0.7057285810889053	0.67	0.704	0.6826666666666666	0.0	2.4344648073985415	0.4335575952152193	288.0	40.0	0.25085328207816415	0.25085328207816415
whole_followup	320	0.3	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	912	0.608	0.5830484470419595	0.6323997959224814	0.568	0.632	0.608	0.0	2.2644705995962786	0.2856448683556837	288.0	76.0	0.25	0.20962199312714777
whole_followup	320	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1500	1.0	149	0.09933333333333333	0.08520481966175386	0.1155087974886849	0.082	0.112	0.0033333333333333335	0.096	-0.7973855002227975	-0.128676999544031	288.0	47.0	0.2508710801393728	0.2508710801393728
whole_followup	320	0.3	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	652	0.43466666666666665	0.40977897399408836	0.45988813828668196	0.43	0.442	0.43466666666666665	0.0	1.792363115667031	0.23840468237774018	288.0	71.0	0.2491103202846975	0.1978798586572438
whole_followup	320	0.3	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	86	0.05733333333333333	0.04666002962225208	0.07026815970868193	0.05	0.072	0.024666666666666667	0.03266666666666666	-0.006494153388720715	-0.0007599020290865147	288.0	86.0	0.0	0.0
whole_followup	320	0.3	null	1.0	1.0	event_risk_dependent	0.25	1500	1500	1.0	74	0.04933333333333333	0.03947876255528736	0.061490297667169555	0.034	0.06	0.024666666666666667	0.024666666666666667	0.01895606702180727	0.0033487450934575873	288.0	38.0	0.2508591065292096	0.2508591065292096
whole_followup	320	0.3	null	1.0	1.0	independent	0.25	1500	1500	1.0	73	0.048666666666666664	0.03888362661591451	0.06075550618083598	0.038	0.058	0.02	0.028666666666666667	0.07083121014106925	0.009470540152186208	288.0	77.0	0.24872854787394627	0.20689655172413793
whole_followup	320	0.3	null	1.0	1.0	joint_score_event_risk	0.25	1500	1500	1.0	1193	0.7953333333333333	0.7741736601873762	0.8149841894005699	0.776	0.81	0.0	0.7953333333333333	-2.7371294110220328	-0.4416222707396803	288.0	49.0	0.24872854787394627	0.24872854787394627
whole_followup	320	0.3	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	86	0.05733333333333333	0.04666002962225208	0.07026815970868193	0.044	0.072	0.024666666666666667	0.03266666666666666	-0.050079121604123325	-0.006054694467558829	288.0	77.0	0.24957912457912457	0.20354010025062658
whole_followup	320	0.3	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	1372	0.9146666666666666	0.8994476527415375	0.9277672060478587	0.906	0.926	0.9146666666666666	0.0	3.3810177701484747	0.4039708364912489	288.0	87.0	0.0	0.0
whole_followup	320	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	1500	1500	1.0	952	0.6346666666666667	0.6099833781245948	0.658661961868103	0.612	0.65	0.6346666666666667	0.0	2.270096962998518	0.42054185589604387	288.0	38.0	0.24912887755721483	0.24912887755721483
whole_followup	320	0.3	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	1307	0.8713333333333333	0.853435424067176	0.8873341520513025	0.864	0.882	0.8713333333333333	0.0	3.121916893746311	0.39399731627738777	288.0	78.0	0.2504180602006689	0.20774647887323944
whole_followup	320	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1500	1.0	87	0.058	0.047261512311441406	0.07099660444519904	0.048	0.074	0.012666666666666666	0.04533333333333334	-0.31234402648649484	-0.05530882940817704	288.0	44.0	0.24914085288803334	0.24914085288803334
whole_followup	320	0.3	proportional	1.7	1.7	score_dependent	0.25	1500	1500	1.0	1265	0.8433333333333334	0.8240642967466191	0.8608483274921898	0.822	0.876	0.8433333333333334	0.0	2.9748651070264915	0.39760725029572186	288.0	73.0	0.25	0.1848002481981767
